  UID   PID  PPID   C STIME   TTY           TIME CMD
  501  1392     1   0  6Jun26 ??         0:00.36 /System/Library/PrivateFrameworks/AMPDevices.framework/Versions/A/Support/AMPDeviceDiscoveryAgent --launchd
  501  1394     1   0  6Jun26 ??         0:00.04 /System/Library/PrivateFrameworks/CoreThreadCommissionerService.framework/CoreThreadCommissionerServiced
    0  1395     1   0  6Jun26 ??         0:00.01 /usr/libexec/wallpaperexportd
  501  1396     1   0  6Jun26 ??         0:01.15 /System/Library/PrivateFrameworks/iCloudNotification.framework/iCloudNotificationAgent
  501  1397     1   0  6Jun26 ??         0:01.32 /System/Cryptexes/App/usr/libexec/AuthenticationServicesAgent
    0  1398     1   0  6Jun26 ??         0:00.25 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp -d
    0  1399     1   0  6Jun26 ??         0:00.02 /Library/Apple/System/Library/PrivateFrameworks/DeviceInterface.framework/Support/deviceinterfaced
    0  1400     1   0  6Jun26 ??         0:01.03 /usr/libexec/kernelmanager_helper
  501  1401     1   0  6Jun26 ??         0:00.07 /System/Library/Frameworks/CryptoTokenKit.framework/ctkahp.bundle/Contents/MacOS/ctkahp
  501  1403     1   0  6Jun26 ??         0:00.05 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501  1404     1   0  6Jun26 ??         0:00.16 /System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent
  501  1405     1   0  6Jun26 ??         0:00.66 /usr/libexec/keychainsharingmessagingd
  501  1406     1   0  6Jun26 ??         1:59.88 /System/Library/ExtensionKit/Extensions/WallpaperAerialsExtension.appex/Contents/MacOS/WallpaperAerialsExtension -LaunchArguments eyJ0eXBlIjoxLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUud2FsbHBhcGVyLmV4dGVuc2lvbi5hZXJpYWxzIn0=
  501  1407     1   0  6Jun26 ??         0:00.63 /System/Library/Frameworks/InputMethodKit.framework/Resources/imklaunchagent
  501  1408     1   0  6Jun26 ??         0:00.01 /System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
  501  1409     1   0  6Jun26 ??         1:17.86 /System/Library/PrivateFrameworks/TextInputUIMacHelper.framework/Versions/A/XPCServices/CursorUIViewService.xpc/Contents/MacOS/CursorUIViewService
  501  1410     1   0  6Jun26 ??         0:00.15 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
  501  1411     1   0  6Jun26 ??         0:00.21 /usr/libexec/metrickitd
  501  1412     1   0  6Jun26 ??         0:00.02 /usr/libexec/loginitemregisterd
  501  1414     1   0  6Jun26 ??         0:19.07 /usr/libexec/SidecarRelay
  501  1415     1   0  6Jun26 ??         0:02.52 /System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
  501  1418     1   0  6Jun26 ??         0:00.19 /System/Applications/Notes.app/Contents/PlugIns/com.apple.Notes.WidgetExtension.appex/Contents/MacOS/com.apple.Notes.WidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5Ob3Rlcy5XaWRnZXRFeHRlbnNpb24iLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MX0=
  501  1420     1   0  6Jun26 ??         0:00.65 /usr/sbin/BTLEServerAgent
  501  1421     1   0  6Jun26 ??         0:00.29 /System/Applications/News.app/Contents/PlugIns/NewsTag.appex/Contents/MacOS/NewsTag -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUubmV3cy50YWciLCJ0eXBlIjoxfQ==
  501  1426     1   0  6Jun26 ??         0:10.26 /System/Library/CoreServices/TextInputSwitcher.app/Contents/MacOS/TextInputSwitcher
  501  1427     1   0  6Jun26 ??         0:00.64 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501  1429     1   0  6Jun26 ??         0:02.09 /usr/libexec/bluetoothuserd
  501  1431     1   0  6Jun26 ??         0:03.76 /System/Library/ExtensionKit/Extensions/ImageThumbnailExtension.appex/Contents/MacOS/ImageThumbnailExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5xdWlja2xvb2sudGh1bWJuYWlsLkltYWdlRXh0ZW5zaW9uIiwidHlwZSI6MSwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
    0  1432     1   0  6Jun26 ??        15:50.06 /System/Library/PrivateFrameworks/CacheDelete.framework/deleted_helper
  501  1438     1   0  6Jun26 ??         0:35.91 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  501  1439     1   0  6Jun26 ??         0:25.68 /System/Library/PrivateFrameworks/PassKitCore.framework/passd
  501  1442     1   0  6Jun26 ??         0:00.18 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/Extensions/SafariWidgetExtension.appex/Contents/MacOS/SafariWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5TYWZhcmkuU2FmYXJpV2lkZ2V0RXh0ZW5zaW9uIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
  501  1443     1   0  6Jun26 ??         0:00.17 /System/Library/CoreServices/Screen Time.app/Contents/PlugIns/ScreenTimeWidgetExtension.appex/Contents/MacOS/ScreenTimeWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5TY3JlZW5UaW1lV2lkZ2V0QXBwbGljYXRpb24uU2NyZWVuVGltZVdpZGdldEV4dGVuc2lvbiIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
  501  1448     1   0  6Jun26 ??         0:00.03 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/AUCrashHandlerService.xpc/Contents/MacOS/AUCrashHandlerService
  501  1449     1   0  6Jun26 ??         0:09.13 /System/Library/PrivateFrameworks/CoreRecents.framework/Versions/A/Support/recentsd
  501  1452     1   0  6Jun26 ??         0:21.97 /System/Library/CoreServices/Dock.app/Contents/XPCServices/com.apple.dock.extra.xpc/Contents/MacOS/com.apple.dock.extra
  501  1453     1   0  6Jun26 ??         2:21.91 /System/Library/CoreServices/Spotlight.app/Contents/MacOS/Spotlight
  501  1454     1   0  6Jun26 ??         0:14.61 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistoryPluginHelper
  501  1466     1   0  6Jun26 ??         0:19.58 /System/Library/PrivateFrameworks/HearingCore.framework/heard
  501  1469     1   0  6Jun26 ??         1:25.19 2BUA8C4S2C.com.1password.browser-helper
  501  1472     1   0  6Jun26 ??         0:34.14 /System/Library/CoreServices/Siri.app/Contents/MacOS/Siri launchd
  501  1474     1   0  6Jun26 ??         0:01.66 /System/Library/Image Capture/Support/icdd
  501  1476     1   0  6Jun26 ??         0:12.73 /System/Library/PrivateFrameworks/AskPermission.framework/Versions/A/Resources/askpermissiond
  501  1478     1   0  6Jun26 ??         0:06.50 /System/Library/CoreServices/AirPlayUIAgent.app/Contents/MacOS/AirPlayUIAgent --launchd
  501  1479     1   0  6Jun26 ??         0:13.21 /System/Library/CoreServices/diagnostics_agent
  501  1480     1   0  6Jun26 ??         0:10.64 /System/Library/CoreServices/TextInputMenuAgent.app/Contents/MacOS/TextInputMenuAgent
  501  1483     1   0  6Jun26 ??         0:00.20 /System/Cryptexes/App/usr/libexec/SafariLaunchAgent
  501  1485     1   0  6Jun26 ??         0:00.02 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501  1486     1   0  6Jun26 ??        11:58.26 /Applications/LM Studio.app/Contents/MacOS/LM Studio
  501  1489     1   0  6Jun26 ??         0:00.14 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501  1494     1   0  6Jun26 ??        10:48.81 /Applications/Magnet.app/Contents/MacOS/Magnet
  501  1500     1   0  6Jun26 ??        18:02.90 /Applications/Syncthing.app/Contents/MacOS/Syncthing
  501  1503     1   0  6Jun26 ??         0:07.24 /System/Library/PrivateFrameworks/SoftwareUpdate.framework/Resources/SoftwareUpdateNotificationManager.app/Contents/MacOS/SoftwareUpdateNotificationManager
    0  1505     1   0  6Jun26 ??         0:00.01 /System/Library/PrivateFrameworks/FindMyMac.framework/Resources/FindMyMacd
  501  1529     1   0  6Jun26 ??        10:31.29 /Applications/1Password.app/Contents/MacOS/1Password
  501  1532  1500   0  6Jun26 ??         0:38.02 /Applications/Syncthing.app/Contents/Resources/syncthing/syncthing --no-browser --no-restart --logfile=default
  501  1534     1   0  6Jun26 ??         0:00.80 /System/Library/Frameworks/StoreKit.framework/Support/storekitagent
  501  1563     1   0  6Jun26 ??         0:00.12 /System/Applications/Journal.app/Contents/PlugIns/JournalWidgetsSecure.appex/Contents/MacOS/JournalWidgetsSecure -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5qb3VybmFsLndpZGdldHMuc2VjdXJlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
  501  1564     1   0  6Jun26 ??         0:00.22 /System/Applications/News.app/Contents/PlugIns/NewsToday2.appex/Contents/MacOS/NewsToday2 -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5uZXdzLndpZGdldCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
  501  1565     1   0  6Jun26 ??         0:00.05 /System/Library/PrivateFrameworks/CascadeSets.framework/Versions/A/XPCServices/SetStoreUpdateService.xpc/Contents/MacOS/SetStoreUpdateService
  501  1566     1   0  6Jun26 ??         0:00.34 /System/Applications/Clock.app/Contents/PlugIns/WorldClockWidget.appex/Contents/MacOS/WorldClockWidget -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5jbG9jay5Xb3JsZENsb2NrV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
    0  1572     1   0  6Jun26 ??         0:00.04 /System/Library/Frameworks/OpenGL.framework/Versions/A/Libraries/CVMServer
  501  1573     1   0  6Jun26 ??         0:00.08 /System/Applications/Tips.app/Contents/PlugIns/TipsWidgetExtension.appex/Contents/MacOS/TipsWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS50aXBzLldpZGdldCIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
  501  1577     1   0  6Jun26 ??         0:00.08 /Library/Apple/System/Library/PrivateFrameworks/MobileDevice.framework/Versions/A/XPCServices/MDRemoteServiceSupport.xpc/Contents/MacOS/MDRemoteServiceSupport
  501  1579     1   0  6Jun26 ??         0:01.01 /System/Applications/Podcasts.app/Contents/PlugIns/PodcastsWidget.appex/Contents/MacOS/PodcastsWidget -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5wb2RjYXN0cy53aWRnZXQiLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MX0=
  501  1641     1   0  6Jun26 ??         0:00.03 /Applications/LM Studio.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --no-upload-gzip --monitor-self-annotation=ptype=crashpad-handler --database=/Users/lsm/Library/Application Support/LM Studio/Crashpad --annotation=_productName=LM Studio --annotation=_version=0.4.14+4 --annotation=plat=OS X --annotation=prod=Electron --annotation=ver=38.6.0 --handshake-fd=17
  501  1701     1   0  6Jun26 ??         0:00.12 /System/Applications/Shortcuts.app/Contents/PlugIns/ShortcutsWidgetExtension.appex/Contents/MacOS/ShortcutsWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5zaG9ydGN1dHMuU2hvcnRjdXRzV2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
  501  1857  1486   0  6Jun26 ??         0:47.37 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper (GPU).app/Contents/MacOS/LM Studio Helper (GPU) --type=gpu-process --user-data-dir=/Users/lsm/Library/Application Support/LM Studio --gpu-preferences=SAAAAAAAAAAgAAAIAAAAAAAAAAAAAGAAAwAAAAAAAAAEAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,2583062892309901799,15953581236180135571,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --seatbelt-client=30
  501  1858  1486   0  6Jun26 ??         0:22.23 /Applications/LM Studio.app/Contents/Frameworks/LM Studio Helper.app/Contents/MacOS/LM Studio Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/lsm/Library/Application Support/LM Studio --shared-files --field-trial-handle=1718379636,r,2583062892309901799,15953581236180135571,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --seatbelt-client=30
  501  1859  1486   0  6Jun26 ??         2:55.05 /Users/lsm/.lmstudio/.internal/utils/node -e \012function connectPort(port) {\012  const handlersMap = new Map();\012  return {\012    postMessage: data => process.send({ port: port, data }),\012    on: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = payload => {\012        if (payload.port === port) {\012          handler({ data: payload.data });\012        }\012      }\012      handlersMap.set(handler, innerHandler);\012      process.on('message', innerHandler);\012    },\012    off: (event, handler) => {\012      if (event !== "message") {\012        throw new Error("Unsupported event: " + event);\012      }\012      const innerHandler = handlersMap.get(handler);\012      if (innerHandler) {\012        process.off('message', innerHandler);\012        handlersMap.delete(handler);\012      }\012    },\012  };\012}\012process.parentPort = connectPort(0);\012process.rcPort = connectPort(1);\012process.resourcesPath = "/Applications/LM Studio.app/Contents/Resources";\012require("/Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/systemresourcesworker.js"); /Applications/LM Studio.app/Contents/Resources/app/.webpack/lib/systemresourcesworker.js /Applications/LM Studio.app/Contents/Resources/app/.webpack/bin/liblmstudio/metal/liblmstudio_bindings.node
  501  1861  1529   0  6Jun26 ??         1:05.01 /Applications/1Password.app/Contents/Frameworks/1Password Helper (GPU).app/Contents/MacOS/1Password Helper (GPU) --type=gpu-process --user-data-dir=/Users/lsm/Library/Application Support/1Password --gpu-preferences=SAAAAAAAAAAgAAAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,2565972778439456543,13470584105733358781,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708988185955192 --seatbelt-client=38
  501  1862  1529   0  6Jun26 ??         0:22.99 /Applications/1Password.app/Contents/Frameworks/1Password Helper.app/Contents/MacOS/1Password Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=network --user-data-dir=/Users/lsm/Library/Application Support/1Password --standard-schemes=resource,file-icon --enable-sandbox --bypasscsp-schemes=resource,file-icon --fetch-schemes=resource,file-icon --shared-files --field-trial-handle=1718379636,r,2565972778439456543,13470584105733358781,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041 --seatbelt-client=38
  501  1865     1   0  6Jun26 ??         0:00.07 /System/Library/CoreServices/Batteries.app/Contents/PlugIns/BatteriesAvocadoWidgetExtension.appex/Contents/MacOS/BatteriesAvocadoWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5CYXR0ZXJpZXMuQmF0dGVyaWVzQXZvY2Fkb1dpZGdldEV4dGVuc2lvbiIsImVuaGFuY2VkU2VjdXJpdHkiOmZhbHNlLCJ0eXBlIjoxfQ==
  501  1869     1   0  6Jun26 ??         0:06.53 /System/Library/PrivateFrameworks/UniversalAccess.framework/Versions/A/Resources/universalAccessAuthWarn.app/Contents/MacOS/universalAccessAuthWarn launchd -s
  501  1870  1529   0  6Jun26 ??         2:01.39 /Applications/1Password.app/Contents/MacOS/1Password-Crash-Handler
  501  1871     1   0  6Jun26 ??         0:01.16 /System/Applications/Stocks.app/Contents/PlugIns/StocksWidget.appex/Contents/MacOS/StocksWidget -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5zdG9ja3Mud2lkZ2V0IiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
  501  1872     1   0  6Jun26 ??         0:00.10 /System/Applications/Reminders.app/Contents/PlugIns/RemindersWidgetExtension.appex/Contents/MacOS/RemindersWidgetExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5yZW1pbmRlcnMuV2lkZ2V0RXh0ZW5zaW9uIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
  501  1873     1   0  6Jun26 ??         0:00.07 /System/Applications/FindMy.app/Contents/PlugIns/FindMyWidgetItems.appex/Contents/MacOS/FindMyWidgetItems -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5maW5kbXkuRmluZE15V2lkZ2V0SXRlbXMiLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MX0=
  501  2050     1   0  6Jun26 ??         0:00.64 /usr/libexec/inputanalyticsd
    0  2918     1   0 Tue09PM ??         0:00.14 /System/Library/PrivateFrameworks/EcosystemAnalytics.framework/Support/ecosystemanalyticsd
  501  2943     1   0  6Jun26 ??         0:23.70 /System/Library/PrivateFrameworks/CallHistory.framework/Support/CallHistorySyncHelper
  501  2946     1   0  6Jun26 ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  2947     1   0  6Jun26 ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  2948     1   0  6Jun26 ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  2949     1   0  6Jun26 ??         0:00.02 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  501  2950     1   0  6Jun26 ??         0:00.20 /System/Applications/Journal.app/Contents/PlugIns/JournalWidgets.appex/Contents/MacOS/JournalWidgets -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5qb3VybmFsLndpZGdldHMiLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MX0=
  501  2957     1   0  6Jun26 ??         0:00.43 /System/Library/CoreServices/PeopleViewService.app/Contents/PlugIns/PeopleWidget_macOSExtension.appex/Contents/MacOS/PeopleWidget_macOSExtension -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5QZW9wbGVWaWV3U2VydmljZS5QZW9wbGVXaWRnZXQtbWFjT1MiLCJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MX0=
  501  3085     1   0 10Jun26 ??         0:07.84 /System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime
  501  3095     1   0 10Jun26 ??         0:05.13 /System/Library/Frameworks/LocalAuthentication.framework/Support/coreautha.bundle/Contents/MacOS/coreautha
  501  3470     1   0  6Jun26 ??         0:02.08 /System/Library/PrivateFrameworks/IDSBlastDoorSupport.framework/Versions/A/XPCServices/IDSBlastDoorService.xpc/Contents/MacOS/IDSBlastDoorService
  501  3746     1   0  6Jun26 ??         0:00.08 /System/Applications/FindMy.app/Contents/PlugIns/FindMyWidgetPeople.appex/Contents/MacOS/FindMyWidgetPeople -LaunchArguments eyJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5maW5kbXkuRmluZE15V2lkZ2V0UGVvcGxlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2UsInR5cGUiOjF9
    0  3763     1   0 10Jun26 ??         0:00.24 /usr/libexec/wifivelocityd
  258  3767     1   0 10Jun26 ??         0:00.07 /usr/libexec/captiveagent
  222  3768     1   0 10Jun26 ??         0:05.08 /usr/sbin/netbiosd
  501  3957     1   0  6Jun26 ??         0:38.43 /System/Library/PrivateFrameworks/IMTransferServices.framework/IMTransferAgent.app/Contents/MacOS/IMTransferAgent
  501  3958  1532   0  6Jun26 ??       2028:33.99 /Applications/Syncthing.app/Contents/Resources/syncthing/syncthing --no-browser --no-restart --logfile=default
  501  3960     1   0  6Jun26 ??         0:00.01 /System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
  501  3961     1   0  6Jun26 ??         0:00.05 /System/Applications/System Settings.app/Contents/PlugIns/csimporter.appex/Contents/MacOS/csimporter -AppleLanguages ("en-US", "zh-Hans-US", "ru-RU", "ja-US")
  501  3964     1   0  6Jun26 ??         0:00.96 /System/Library/PrivateFrameworks/CommerceKit.framework/Versions/A/Resources/commerce
  501  3966     1   0  6Jun26 ??         0:27.67 /Library/Apple/System/Library/CoreServices/XProtect.app/Contents/XPCServices/XProtectPluginService.xpc/Contents/MacOS/XProtectPluginService
  301  3967     1   0  6Jun26 ??         0:23.04 /usr/sbin/distnoted agent
  301  3968     1   0  6Jun26 ??         1:56.31 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService -LaunchArguments eyJ0eXBlIjo4LCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS50Z29uZGV2aWNlaW5mZXJlbmNlcHJvdmlkZXJzZXJ2aWNlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  501  4059     1   0  6Jun26 ??         0:00.19 /System/Library/Frameworks/ClassKit.framework/Versions/A/progressd
  501  4062     1   0  6Jun26 ??         0:00.33 /System/Library/PrivateFrameworks/StocksKit.framework/XPCServices/StocksKitService.xpc/Contents/MacOS/StocksKitService
  301  4064     1   0  6Jun26 ??         0:15.11 /System/Library/ExtensionKit/Extensions/GenerativeExperiencesSafetyInferenceProvider.appex/Contents/MacOS/GenerativeExperiencesSafetyInferenceProvider -LaunchArguments eyJ0eXBlIjo4LCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS5HZW5lcmF0aXZlRnVuY3Rpb25zLkdlbmVyYXRpdmVFeHBlcmllbmNlc1NhZmV0eUluZmVyZW5jZVByb3ZpZGVyIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  501  4065     1   0  6Jun26 ??         0:28.82 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Support/appstoreagent
  274  4099     1   0  6Jun26 ??         0:00.17 /System/Library/PrivateFrameworks/InstallCoordination.framework/Support/installcoordinationd
    0  4100     1   0  6Jun26 ??         0:00.03 /System/Library/PrivateFrameworks/AppStoreDaemon.framework/Versions/A/XPCServices/com.apple.AppStoreDaemon.StorePrivilegedODRService.xpc/Contents/MacOS/com.apple.AppStoreDaemon.StorePrivilegedODRService
  274  4101     1   0  6Jun26 ??         0:22.62 /usr/sbin/distnoted agent
  501  4133     1   0  6Jun26 ??         0:04.00 /usr/libexec/promotedcontentd
  265  4134     1   0  6Jun26 ??         0:01.34 /usr/libexec/fairplaydeviceidentityd
  501  4135     1   0  6Jun26 ??         0:00.29 /System/Library/PrivateFrameworks/PromotedContentJetSupport.framework/Versions/A/XPCServices/PromotedContentJetService.xpc/Contents/MacOS/PromotedContentJetService
  301  4136     1   0  6Jun26 ??         1:03.53 /System/Library/ExtensionKit/Extensions/TGOnDeviceInferenceProviderService.appex/Contents/MacOS/TGOnDeviceInferenceProviderService -LaunchArguments eyJ0eXBlIjo4LCJzZXJ2aWNlTmFtZSI6ImNvbS5hcHBsZS50Z29uZGV2aWNlaW5mZXJlbmNlcHJvdmlkZXJzZXJ2aWNlIiwiZW5oYW5jZWRTZWN1cml0eSI6ZmFsc2V9
  501  4138     1   0  6Jun26 ??         0:00.05 /System/Library/PrivateFrameworks/LockdownMode.framework/Versions/A/XPCServices/lockdownmoded
  501  4139     1   0  6Jun26 ??         0:00.10 /System/Library/PrivateFrameworks/CoreAnalytics.framework/Support/analyticsagent
    0  4140     1   0  6Jun26 ??         0:00.04 /System/Library/CoreServices/CrashReporterSupportHelper server-init
  501  4146     1   0  6Jun26 ??         0:12.02 /usr/libexec/tipsd
  501  4148     1   0  6Jun26 ??         0:00.06 /System/Library/Frameworks/ExtensionFoundation.framework/Versions/A/XPCServices/extensionkitservice.xpc/Contents/MacOS/extensionkitservice
  501  4149     1   0  6Jun26 ??         0:00.04 /System/Applications/Calendar.app/Contents/Extensions/CalendarIntentsExtension.appex/Contents/MacOS/CalendarIntentsExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwidHlwZSI6MSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuY2FsZW5kYXIuQ2FsZW5kYXJJbnRlbnRzRXh0ZW5zaW9uIn0=
  501  4150     1   0  6Jun26 ??         0:00.09 /System/Volumes/Preboot/Cryptexes/App/System/Applications/Safari.app/Contents/Extensions/SafariLinkExtension.appex/Contents/MacOS/SafariLinkExtension -LaunchArguments eyJlbmhhbmNlZFNlY3VyaXR5IjpmYWxzZSwic2VydmljZU5hbWUiOiJjb20uYXBwbGUuU2FmYXJpLlNhZmFyaUxpbmtFeHRlbnNpb24iLCJ0eXBlIjoxfQ==
